club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season,
US Sassuolo,Andrea Ghion,21,Defensive Midfield,Perugia,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
US Sassuolo,Andrea Meroni,24,Centre-Back,Cremonese,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
US Sassuolo,Jens Odgaard,22,Centre-Forward,RKC Waalwijk,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
US Sassuolo,Marco Pinato,26,Central Midfield,Pordenone,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
US Sassuolo,Lukas Haraslin,25,Left Winger,Sparta Prague,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
US Sassuolo,Enrico Brignola,22,Second Striker,Benevento,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
US Sassuolo,Giacomo Manzari,20,Left Winger,Frosinone,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
US Sassuolo,Brian Oddei,18,Right Winger,Crotone,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
US Sassuolo,Francesco Caputo,34,Centre-Forward,Sampdoria,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
US Sassuolo,Marco Sala,22,Left Midfield,Crotone,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
US Sassuolo,Ruan,22,Centre-Back,GrÃªmio,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
US Sassuolo,Claud Adjapong,23,Right-Back,Reggina,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
US Sassuolo,Riccardo Marchizza,23,Left-Back,FC Empoli,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
US Sassuolo,Alessandro Pilati,21,Centre-Back,Mantova,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
US Sassuolo,Jacopo Pellegrini,20,Centre-Forward,Pordenone,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
US Sassuolo,Leonardo Sernicola,24,Left Midfield,Cremonese,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
US Sassuolo,Alessandro Russo,20,Goalkeeper,Alessandria,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
US Sassuolo,Stefano Turati,19,Goalkeeper,Reggina,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
US Sassuolo,Jeremy Toljan,27,Right-Back,Bor. Dortmund,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
US Sassuolo,Maxime LÃ³pez,23,Central Midfield,Marseille,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
US Sassuolo,Hamed Junior TraorÃ¨,21,Attacking Midfield,FC Empoli,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
UC Sampdoria,Ernesto Torregrossa,29,Centre-Forward,Brescia,Â£5.40m,in,Summer,5.4,Serie A,2021,2021/2022,Italy
UC Sampdoria,Antonino La Gumina,25,Centre-Forward,FC Empoli,Â£4.95m,in,Summer,4.95,Serie A,2021,2021/2022,Italy
UC Sampdoria,Antonio Candreva,34,Right Midfield,Inter,Â£2.25m,in,Summer,2.25,Serie A,2021,2021/2022,Italy
UC Sampdoria,Manuel De Luca,23,Centre-Forward,Chievo Verona,free transfer,in,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Mohamed Ihattaren,19,Attacking Midfield,Juventus,loan transfer,in,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Radu Dragusin,19,Centre-Back,Juventus,loan transfer,in,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Riccardo Ciervo,19,Left Winger,AS Roma,loan transfer,in,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Matteo Esposito,19,Goalkeeper,Juve Stabia,loan transfer,in,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Francesco Caputo,34,Centre-Forward,Sassuolo,loan transfer,in,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Simone Trimboli,19,Central Midfield,Sampdoria U19,-,in,Summer,0,Serie A,2021,2021/2022,Italy
UC Sampdoria,Gerard Yepes,19,Defensive Midfield,Sampdoria U19,-,in,Summer,0,Serie A,2021,2021/2022,Italy
UC Sampdoria,Jakub Jankto,25,Left Midfield,Getafe,Â£5.40m,out,Summer,5.4,Serie A,2021,2021/2022,Italy
UC Sampdoria,Ibourahima BaldÃ©,22,Centre-Forward,ACR Messina,free transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Ognjen Stijepovic,21,Second Striker,Spezia Calcio,free transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Andrea Tessiore,21,Central Midfield,Latina Calcio,free transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Cristian HadÅ¾iosmanoviÄ‡,23,Right-Back,Teramo,free transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Vasco Regini,30,Left-Back,Reggina,free transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Felice D'Amico,21,Left Winger,AS Gubbio,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Matteo Stoppa,20,Centre-Forward,Juve Stabia,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Leonardo Benedetti,21,Central Midfield,Imolese,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Lorenzo Sabattini,19,Central Midfield,Ancona Matelica,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Tommaso Farabegoli,22,Centre-Back,Ancona Matelica,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Lorenzo Tonelli,31,Centre-Back,FC Empoli,?,out,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Antonio Palumbo,25,Central Midfield,Ternana,?,out,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Gianluca Caprari,28,Left Winger,Hellas Verona,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Manuel De Luca,23,Centre-Forward,Perugia,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Mehdi LÃ©ris,23,Central Midfield,Brescia,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Antonino La Gumina,25,Centre-Forward,Como,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Kaique Rocha,20,Centre-Back,Internacional,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Federico Bonazzoli,24,Centre-Forward,Salernitana,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Jeison Murillo,29,Centre-Back,Celta de Vigo,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
UC Sampdoria,Mohamed Bahlouli,21,Attacking Midfield,Without Club,-,out,Summer,0,Serie A,2021,2021/2022,Italy
UC Sampdoria,Axel Campeol,21,Left-Back,Retired,-,out,Summer,0,Serie A,2021,2021/2022,Italy
UC Sampdoria,GastÃ³n RamÃ­rez,30,Attacking Midfield,Without Club,-,out,Summer,0,Serie A,2021,2021/2022,Italy
UC Sampdoria,Antonio Candreva,34,Right Midfield,Inter,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
UC Sampdoria,Keita BaldÃ©,26,Centre-Forward,Monaco,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
UC Sampdoria,Karlo Letica,24,Goalkeeper,Club Brugge,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
UC Sampdoria,Ernesto Torregrossa,29,Centre-Forward,Brescia,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
UC Sampdoria,Antonino La Gumina,25,Centre-Forward,FC Empoli,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Hellas Verona,Ivan Ilic,20,Central Midfield,Man City U23,Â£6.75m,in,Summer,6.75,Serie A,2021,2021/2022,Italy
Hellas Verona,Antonin Barak,26,Attacking Midfield,Udinese Calcio,Â£5.40m,in,Summer,5.4,Serie A,2021,2021/2022,Italy
Hellas Verona,Giangiacomo Magnani,25,Centre-Back,Sassuolo,Â£3.60m,in,Summer,3.6,Serie A,2021,2021/2022,Italy
Hellas Verona,Federico Ceccherini,29,Centre-Back,Fiorentina,Â£2.70m,in,Summer,2.7,Serie A,2021,2021/2022,Italy
Hellas Verona,Giovanni Simeone,26,Centre-Forward,Cagliari Calcio,Loan fee:Â£1.35m,in,Summer,1.35,Serie A,2021,2021/2022,Italy
Hellas Verona,Martin Hongla,23,Defensive Midfield,Royal Antwerp,Loan fee:Â£900Th.,in,Summer,0.9,Serie A,2021,2021/2022,Italy
Hellas Verona,Lorenzo MontipÃ²,25,Goalkeeper,Benevento,loan transfer,in,Summer,NA,Serie A,2021,2021/2022,Italy
Hellas Verona,Bosko Sutalo,21,Centre-Back,Atalanta BC,loan transfer,in,Summer,NA,Serie A,2021,2021/2022,Italy
Hellas Verona,Gianluca Frabotta,22,Left-Back,Juventus,loan transfer,in,Summer,NA,Serie A,2021,2021/2022,Italy
Hellas Verona,Gianluca Caprari,28,Left Winger,Sampdoria,loan transfer,in,Summer,NA,Serie A,2021,2021/2022,Italy
Hellas Verona,Bogdan Jocic,20,Attacking Midfield,Verona U19,-,in,Summer,0,Serie A,2021,2021/2022,Italy
Hellas Verona,Matteo Cancellieri,19,Right Winger,Verona U19,-,in,Summer,0,Serie A,2021,2021/2022,Italy
Hellas Verona,Matteo Lovato,21,Centre-Back,Atalanta BC,Â£7.20m,out,Summer,7.2,Serie A,2021,2021/2022,Italy
Hellas Verona,Marco Silvestri,30,Goalkeeper,Udinese Calcio,Â£2.25m,out,Summer,2.25,Serie A,2021,2021/2022,Italy
Hellas Verona,Michele Vano,29,Centre-Forward,Perugia,Â£450Th.,out,Summer,0.45,Serie A,2021,2021/2022,Italy
Hellas Verona,Mattia Zaccagni,26,Attacking Midfield,Lazio,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Hellas Verona,Nunzio Brandi,20,Central Midfield,Lucchese,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Hellas Verona,Adama Sane,21,Centre-Forward,Latina Calcio,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Hellas Verona,Karim Laribi,30,Attacking Midfield,Reggina,?,out,Summer,NA,Serie A,2021,2021/2022,Italy
Hellas Verona,Samuel Di Carmine,32,Centre-Forward,Cremonese,?,out,Summer,NA,Serie A,2021,2021/2022,Italy
Hellas Verona,Lucas Felippe,21,Central Midfield,Farense,?,out,Summer,NA,Serie A,2021,2021/2022,Italy
Hellas Verona,Rayyan Baniya,22,Centre-Back,KaragÃ¼mrÃ¼k,?,out,Summer,NA,Serie A,2021,2021/2022,Italy
Hellas Verona,Andrea Danzi,22,Defensive Midfield,Cittadella,?,out,Summer,NA,Serie A,2021,2021/2022,Italy
Hellas Verona,Lubomir Tupta,23,Centre-Forward,Slovan Liberec,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Hellas Verona,Mariusz Stepinski,26,Centre-Forward,Aris Limassol,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Hellas Verona,Nicola Borghetto,21,Goalkeeper,Monterosi,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Hellas Verona,Bruno Amione,19,Centre-Back,Reggina,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Hellas Verona,Mattia Chiesa,21,Goalkeeper,Trento,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Hellas Verona,Destiny Udogie,18,Left-Back,Udinese Calcio,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Hellas Verona,Alan Empereur,27,Centre-Back,Without Club,-,out,Summer,0,Serie A,2021,2021/2022,Italy
Hellas Verona,Bachir ManÃ©,23,Defensive Midfield,Without Club,-,out,Summer,0,Serie A,2021,2021/2022,Italy
Hellas Verona,Salvatore Bocchetti,34,Centre-Back,Retired,-,out,Summer,0,Serie A,2021,2021/2022,Italy
Hellas Verona,Giangiacomo Magnani,25,Centre-Back,Sassuolo,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Hellas Verona,Ivan Ilic,20,Central Midfield,Man City U23,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Hellas Verona,Marco Benassi,26,Central Midfield,Fiorentina,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Hellas Verona,Antonin Barak,26,Attacking Midfield,Udinese Calcio,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Hellas Verona,Andrea Favilli,24,Centre-Forward,Genoa,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Hellas Verona,Ebrima Colley,21,Left Winger,Atalanta BC,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Hellas Verona,Eddie Salcedo,19,Centre-Forward,Inter,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Hellas Verona,Ronaldo Vieira,23,Central Midfield,Sampdoria,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Hellas Verona,Federico Ceccherini,29,Centre-Back,Fiorentina,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Hellas Verona,Federico Dimarco,23,Left-Back,Inter,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Hellas Verona,Stefano Sturaro,28,Central Midfield,Genoa,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Genoa CFC,Lennart Czyborra,22,Left-Back,Atalanta BC,Â£4.95m,in,Summer,4.95,Serie A,2021,2021/2022,Italy
Genoa CFC,Abdoulaye TourÃ©,27,Defensive Midfield,FC Nantes,Â£3.15m,in,Summer,3.15,Serie A,2021,2021/2022,Italy
Genoa CFC,Alberto Paleari,29,Goalkeeper,Cittadella,Â£1.80m,in,Summer,1.8,Serie A,2021,2021/2022,Italy
Genoa CFC,Felipe Caicedo,32,Centre-Forward,Lazio,Â£1.80m,in,Summer,1.8,Serie A,2021,2021/2022,Italy
Genoa CFC,Alessandro Vogliacco,22,Centre-Back,Pordenone,Â£1.80m,in,Summer,1.8,Serie A,2021,2021/2022,Italy
Genoa CFC,Caleb Ekuban,27,Second Striker,Trabzonspor,Â£1.62m,in,Summer,1.62,Serie A,2021,2021/2022,Italy
Genoa CFC,Johan VÃ¡squez,22,Centre-Back,UNAM Pumas,Loan fee:Â£450Th.,in,Summer,0.45,Serie A,2021,2021/2022,Italy
Genoa CFC,Nikola Maksimovic,29,Centre-Back,SSC Napoli,free transfer,in,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Salvatore Sirigu,34,Goalkeeper,Torino,free transfer,in,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Adrian Semper,23,Goalkeeper,Chievo Verona,free transfer,in,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Stefano Sabelli,28,Right-Back,FC Empoli,free transfer,in,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Lorenzo Andrenacci,26,Goalkeeper,Brescia,free transfer,in,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Aleksander Buksa,18,Centre-Forward,Wisla KrakÃ³w,free transfer,in,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Eddie Salcedo,19,Centre-Forward,Inter,loan transfer,in,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Mohamed Fares,25,Left Midfield,Lazio,loan transfer,in,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Zinho Vanheusden,22,Centre-Back,Inter,loan transfer,in,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Steeve-Mike Eyango,20,Central Midfield,Genoa U19,-,in,Summer,0,Serie A,2021,2021/2022,Italy
Genoa CFC,Yayah Kallon,20,Second Striker,Genoa U19,-,in,Summer,0,Serie A,2021,2021/2022,Italy
Genoa CFC,Laurens Serpe,20,Centre-Back,Genoa U19,-,in,Summer,0,Serie A,2021,2021/2022,Italy
Genoa CFC,Hernani,27,Central Midfield,Parma,loan transfer,in,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Eldor Shomurodov,26,Centre-Forward,AS Roma,Â£15.75m,out,Summer,15.75,Serie A,2021,2021/2022,Italy
Genoa CFC,Lukas Lerager,28,Central Midfield,FC Copenhagen,Â£3.15m,out,Summer,3.15,Serie A,2021,2021/2022,Italy
Genoa CFC,Riccardo Correnti,20,Left Midfield,Acireale,free transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,RaÃºl Asencio,23,Centre-Forward,AlcorcÃ³n,free transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,CristiÃ¡n Zapata,34,Centre-Back,San Lorenzo,free transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Tiago GonÃ§alves,21,Left-Back,ACR Messina,free transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Jandrei,28,Goalkeeper,Santos FC,free transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Enrico Nespoli,20,Centre-Back,Giugliano,free transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Lukas Zima,27,Goalkeeper,VVV-Venlo,free transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Luigi Carillo,25,Centre-Back,ACR Messina,free transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Luca Chierico,19,Defensive Midfield,Olbia,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Antonio Candela,21,Right-Back,Cesena,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Mattia Zennaro,21,Central Midfield,Pergolettese,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Oscar Malltezi,20,Right Midfield,Prato,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Giacomo Gasco,20,Right-Back,Pianese,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Davide Castelli,22,Centre-Forward,Pro Patria,?,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Leonardo Raggio,19,Centre-Back,Monopoli,?,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Nicola Dalmonte,23,Left Winger,LR Vicenza,?,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Giorgio Altare,23,Centre-Back,Cagliari Calcio,?,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Claudiu Micovschi,22,Left Winger,Avellino,?,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Alessandro Vogliacco,22,Centre-Back,Benevento,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Federico Valietti,22,Right-Back,Pordenone,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Elia Petrelli,20,Centre-Forward,Ascoli,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Lennart Czyborra,22,Left-Back,Arm. Bielefeld,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Andrea Favilli,24,Centre-Forward,Monza,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Steeve-Mike Eyango,20,Central Midfield,Cosenza,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Kevin Agudelo,22,Right Winger,Spezia Calcio,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Giacomo CalÃ²,24,Defensive Midfield,Benevento,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Alberto Paleari,29,Goalkeeper,Benevento,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Giuseppe Caso,22,Left Winger,Cosenza,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Pawel Jaroszynski,26,Left-Back,Salernitana,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Leonardo Raggio,19,Centre-Back,Trento,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Gabriel Charpentier,22,Centre-Forward,Frosinone,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Marcos Curado,26,Centre-Back,Perugia,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Vittorio Parigini,25,Right Winger,Como,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Claudio Spinelli,24,Centre-Forward,FK Oleksandriya,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Eddie Salcedo,19,Centre-Forward,Spezia Calcio,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Genoa CFC,Davide Zappacosta,29,Right-Back,Chelsea,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Genoa CFC,Gianluca Scamacca,22,Centre-Forward,Sassuolo,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Genoa CFC,JÃ©rÃ´me OnguÃ©nÃ©,23,Centre-Back,RB Salzburg,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Genoa CFC,Mattia Perin,28,Goalkeeper,Juventus,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Genoa CFC,Alberto Paleari,29,Goalkeeper,Cittadella,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Genoa CFC,Luca Pellegrini,22,Left-Back,Juventus,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Genoa CFC,Edoardo Goldaniga,27,Centre-Back,Sassuolo,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Genoa CFC,Marko Pjaca,26,Left Winger,Juventus,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Genoa CFC,Miha Zajc,27,Central Midfield,Fenerbahce,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Genoa CFC,Kevin Strootman,31,Central Midfield,Marseille,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Genoa CFC,Lennart Czyborra,22,Left-Back,Atalanta BC,"End of loanAug 22, 2021",out,Summer,0,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Musa Barrow,22,Centre-Forward,Atalanta BC,Â£13.05m,in,Summer,13.05,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Kevin Bonifazi,25,Centre-Back,SPAL,Â£5.40m,in,Summer,5.4,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Marko Arnautovic,32,Centre-Forward,SH Port,Â£2.70m,in,Summer,2.7,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Adama Soumaoro,29,Centre-Back,LOSC Lille,Â£2.25m,in,Summer,2.25,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Arthur Theate,21,Centre-Back,KV Oostende,Loan fee:Â£900Th.,in,Summer,0.9,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Sydney van Hooijdonk,21,Centre-Forward,NAC Breda,free transfer,in,Summer,NA,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Francesco Bardi,29,Goalkeeper,Frosinone,?,in,Summer,NA,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Marco Molla,19,Goalkeeper,Bologna U19,-,in,Summer,0,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Takehiro Tomiyasu,22,Centre-Back,Arsenal,Â£16.74m,out,Summer,16.74,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Danilo,37,Centre-Back,Parma,free transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Godfred Donsah,25,Central Midfield,Crotone,free transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Fabrizio Brignani,23,Centre-Back,Olbia,free transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Rodrigo Palacio,39,Centre-Forward,Brescia,free transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Alex Cossalter,21,Left Winger,Dolomiti,free transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Elia Visconti,21,Left Midfield,Lucchese,free transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Andrea Poli,31,Central Midfield,Antalyaspor,free transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Stefano Denswil,28,Centre-Back,Trabzonspor,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Arturo Calabresi,25,Right-Back,Lecce,?,out,Summer,NA,Serie A,2021,2021/2022,Italy
Bologna FC 1909,NehuÃ©n Paz,28,Centre-Back,Crotone,?,out,Summer,NA,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Hamza El Kaouakibi,23,Right-Back,Pordenone,?,out,Summer,NA,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Mouhamadou Sarr,24,Goalkeeper,Cremonese,?,out,Summer,NA,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Leonardo Stanzani,21,Right Winger,Pro Patria,?,out,Summer,NA,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Leonardo Mazza,20,Defensive Midfield,Ternana,?,out,Summer,NA,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Orji Okwonkwo,23,Right Winger,Cittadella,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Federico Ravaglia,21,Goalkeeper,Frosinone,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Musa Juwara,19,Left Winger,Crotone,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Andri Fannar Baldursson,19,Central Midfield,FC Copenhagen,loan transfer,out,Summer,NA,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Juan Manuel Valencia,23,Central Midfield,Without Club,-,out,Summer,0,Serie A,2021,2021/2022,Italy
Bologna FC 1909,Antonio Santurro,29,Goalkeeper,Without Club,-,out,Summer,0,Serie A,2021,2021/2022,Italy
